Country,Provider,City,Hotel Name,Address,Rating,No Of Ratings,Rating Summary,Amenities,Room Type,Final Price,Slashed Price,Discount(%)
India,OYO,Chandigarh,OYO 5190 Hotel Golden Inn,"Opposite Railway Station, Chandigarh",4.3,230,Very,"AC, TV, CCTV Cameras, + 1 more",,₹842,₹1470,43% off
India,OYO,Chandigarh,SPOT ON 43673 Hotel New Mehak Palace SPOT,"Near Civil Hospital, Chandigarh",3.0,88,Fair,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 1 more",,₹499,₹731,32% off
India,OYO,Chandigarh,SPOT ON 62941 Hotel Kangan SPOT,"SCO-12 near k area lights, Zirakpur",NEW,nan,nan,nan,,₹493,₹723,32% off
India,OYO,Chandigarh,SPOT ON 37127 Primeland SPOT,"Near Shri Sidh Baba Balak Nath Mandir, Mohali",4.0,410,Very,"Attached Bathroom, Daily Housekeeping, Card Payment, + 6 more",,₹493,₹723,32% off
India,OYO,Chandigarh,SPOT ON 37048 Saini Guest House SPOT,"Near Paras Downtown Square, Ranjan Plaza, Zirakpur",4.5,825,Excellent,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 6 more",,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 6463 Hotel Dove,"Hallo Majra, Chandigarh",4.1,152,Very,"Kitchen, AC, TV, + 5 more",,₹934,₹1400,33% off
India,OYO,Chandigarh,OYO 28121 Rk Resort,"Near Sanyas Ashram, Bhuri, Chandigarh",NEW,nan,nan,"First Aid, AC, Refrigerator, + 13 more",,₹789,₹1260,37% off
India,OYO,Chandigarh,SPOT ON 37308 Hotel Citi Inn3 SPOT,"Kajheri, Chandigarh",3.6,365,Good,"CCTV Cameras, 24/7 Checkin, Fire-Extinguisher, + 1 more",,₹470,₹689,32% off
India,OYO,Chandigarh,OYO 61751 Hotel Jashan,"New Sunny Enclave, Mohali",4.5,57,Excellent,"Daily Housekeeping, Conference Room, Elevator, + 20 more",,₹1581,₹2318,32% off
India,OYO,Chandigarh,SPOT ON 37136 Hotel Arya SPOT,"Near PGI, Adarsh Nagar, Nayagaon",3.8,729,Good,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 8 more",,₹440,₹645,32% off
India,OYO,Chandigarh,OYO 9371 Hotel Hide In,"Near Bus stand, Chandigarh Barrier, Zirakpur",NEW,nan,nan,"AC, Power backup, Free Wifi, + 4 more",,₹838,₹1257,33% off
India,OYO,Chandigarh,OYO 5906 Hotel Parvaaz,"Industrial Area 1, Mohali",4.1,193,Very,"Kitchen, CCTV Cameras, Geyser, + 5 more",,₹774,₹1426,46% off
India,OYO,Chandigarh,OYO 29619 Hotel Spring,"Near Sigma City Chowk, Sigma Chowk, Zirakpur",3.6,59,Good,"First Aid, Daily Housekeeping, AC, + 12 more",,₹793,₹1592,50% off
India,OYO,Chandigarh,OYO 3004 hotel royal orbit,"Near Natraj Petrol Pump, Zirakpur, Chandigarh",3.8,14,Good,"Parking Facility, CCTV Cameras, Geyser, + 5 more",,₹1010,₹1481,32% off
India,OYO,Chandigarh,Capital O 60811 Hotel Wood Crest,"Near Air Force Station, Patiala Highway, Zirakpur",NEW,nan,nan,"Attached Bathroom, Daily Housekeeping, 24/7 Checkin, + 4 more",,₹992,₹1455,32% off
India,OYO,Chandigarh,SPOT ON 61033 Hotel Diamond SPOT,"Sahibzada Ajit Singh Nagar, Mohali",4.3,60,Very,nan,,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 15523 Hotel JD Inn,"Near Vivek High School, Sector 70, Mohali",3.3,170,Fair,"AC, Card Payment, Power backup, + 5 more",,₹574,₹1690,66% off
India,OYO,Chandigarh,SPOT ON 37378 Hotel Sartaj 1 SPOT,"Near HELLA Factory, SAS Nagar, Zirakpur",3.1,103,Fair,"CCTV Cameras, 24/7 Checkin",,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 47169 Hotel Prime,"Near Kalka Highway, Panchkula, Zirakpur",4.7,125,Excellent,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 5 more",,₹1010,₹1481,32% off
India,OYO,Chandigarh,SPOT ON 61705 Hotel Rose Star SPOT,"Near Tikker Taal Lake, Chandigarh",NEW,nan,nan,"Attached Bathroom, Power backup, 24/7 Checkin, + 3 more",,₹493,₹723,32% off
India,OYO,Chandigarh,SPOT ON 44679 Hotel Samrat SPOT,"Near Kajheri Village, Sector 52, Chandigarh",4.1,587,Very,"Attached Bathroom, Daily Housekeeping, Power backup, + 5 more",,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 8664 Hotel 1st Choice,"Sector 45, Chandigarh",4.1,384,Very,"Kitchen, CCTV Cameras, Geyser, + 5 more",,₹776,₹1377,44% off
India,OYO,Chandigarh,OYO 29166 Hotel Natures Resort,"Near Badiyal Marg, Morni, Panchkula",3.8,72,Good,"Parking Facility, Kitchen, First Aid, + 12 more",,₹667,₹1320,49% off
India,OYO,Chandigarh,OYO 8424 Sunflower,"Nayagaon, Chandigarh",4.5,46,Excellent,"Parking Facility, Kitchen, CCTV Cameras, + 6 more",,₹774,₹1254,38% off
India,OYO,Chandigarh,OYO 24142 Hotel Smart King,"Near Easyday, A.K.S Colony, Zirakpur",4.0,49,Very,"Kitchen, Attached Bathroom, Daily Housekeeping, + 9 more",,₹789,₹1304,39% off
India,OYO,Chandigarh,OYO 10145 Hotel JK,"Near Chandigarh Ambala Highway, Zirakpur",3.3,141,Fair,"Complimentary Breakfast, Parking Facility, Kitchen, + 6 more",,₹815,₹1408,42% off
India,OYO,Chandigarh,OYO 8776 Citi Inn Zirakpur,"Sas Nagar, Zirakpur",4.1,214,Very,"Kitchen, CCTV Cameras, Geyser, + 7 more",,₹780,₹1392,44% off
India,OYO,Chandigarh,SPOT ON 38845 Gursimran Complex SPOT,"Near Flyover, Rajpura Highway, Zirakpur",3.6,70,Good,"Parking Facility, First Aid, Attached Bathroom, + 9 more",,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 7724 Hotel Kohinoor City,"Railway Station, Chandigarh",3.9,208,Good,"Parking Facility, AC, TV, + 5 more",,₹781,₹1518,49% off
India,OYO,Chandigarh,SPOT ON 63708 Motel Himalaya SPOT,"Near Pani Tanki, Nayagaon",3.8,24,Good,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 4 more",,₹440,₹645,32% off
India,OYO,Chandigarh,OYO 22821 Hotel Sunroof,"Near Sukhmani Dental College, Chandigarh",4.8,138,Excellent,"First Aid, Functional Living Area, Daily Housekeeping, + 14 more",,₹778,₹1320,41% off
India,OYO,Chandigarh,SPOT ON 61749 Karnal Guest House SPOT,"Near Tikkar Taal, Bhoj Balig, Chandigarh",4.4,2,Very,"Attached Bathroom, 24/7 Checkin, CCTV Cameras, + 2 more",,₹499,₹731,32% off
India,OYO,Chandigarh,SPOT ON 61068 Hotel KR SPOT,"Baltana Road, Zirakpur",NEW,nan,nan,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 4 more",,₹478,₹701,32% off
India,OYO,Chandigarh,OYO 10537 Star City Inn,"Khuda Jassu, Chandigarh",4.0,2,Very,"Kitchen, CCTV Cameras, Card Payment, + 2 more",,₹1010,₹1481,32% off
India,OYO,Chandigarh,OYO 64839 Hotel Himachal,"Dhakoli, Zirakpur",NEW,nan,nan,"Refrigerator, Power backup, 24/7 Checkin, + 6 more",,₹778,₹1140,32% off
India,OYO,Chandigarh,OYO 12379 Hotel Riyasat,"Sector 38W, Chandigarh",NEW,nan,nan,"Parking Facility, Kitchen, AC, + 3 more",,₹849,₹1245,32% off
India,OYO,Chandigarh,OYO 7671 Spark Inn,"Dariya, Chandigarh",4.2,125,Very,"AC, TV, Card Payment, + 3 more",,₹667,₹1205,45% off
India,OYO,Chandigarh,OYO 22097 Hotel Jd,"Near Axis Bank, Chandigarh",4.0,16,Very,"Parking Facility, Kitchen, CCTV Cameras, + 7 more",,₹781,₹1180,34% off
India,OYO,Chandigarh,SPOT ON 40475 Star Lodge SPOT,"Near Daria, Chandigarh",4.6,902,Excellent,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 4 more",,₹475,₹696,32% off
India,OYO,Chandigarh,OYO 35821 Hotel Lotus,"Near Sikh Temple, Nayagaon",NEW,nan,nan,"Daily Housekeeping, AC, Power backup, + 8 more",,₹988,₹1449,32% off
India,OYO,Chandigarh,SPOT ON 40643 Sweet Lodge SPOT,"Near Vikas Nagar, Nayagaon",4.0,165,Very,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 5 more",,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 40460 Paradise Studio,"Near Ashirwad Hospital, Zirakpur",4.3,225,Very,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 5 more",,₹781,₹1146,32% off
India,OYO,Chandigarh,OYO 33394 Hotel Sunrise cave,"Near Paras Down Square Mall,Baltana,Zirakpur",5.0,1,Fabulous,"AC, TV, Attached Bathroom, + 6 more",,₹827,₹1487,44% off
India,OYO,Chandigarh,SPOT ON 13284 Citi Inn 52 SPOT,"Near Kajheri, Chandigarh",4.2,449,Very,"Attached Bathroom, Daily Housekeeping, Card Payment, + 4 more",,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 24874 Hotel Dream Palace 45,"Near Motor Market, Sector 45, Chandigarh",3.7,6,Good,"Kitchen, First Aid, CCTV Cameras, + 9 more",,₹730,₹1410,48% off
India,OYO,Chandigarh,OYO 44021 Hotel Aura,"Near Panchsheel Colony, Zirakpur",NEW,nan,nan,"Attached Bathroom, Card Payment, 24/7 Checkin, + 4 more",,₹789,₹1157,32% off
India,OYO,Chandigarh,SPOT ON 64845 Hill View  SPOT,"Karoran Road, Nayagaon",NEW,nan,nan,"Parking Facility, First Aid, Attached Bathroom, + 11 more",,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 49693 Anglers Paradise Resort,"Near Tikker Taal Lake, Dist. Panchkula Morni, Chandigarh",NEW,nan,nan,"Parking Facility, Attached Bathroom, CCTV Cameras, + 3 more",,₹778,₹1140,32% off
India,OYO,Chandigarh,OYO 19403 Hotel Ashish Plaza,"Near Dadu Majra, Sector 38W, Chandigarh",3.4,10,Fair,"Kitchen, CCTV Cameras, Geyser, + 4 more",,₹774,₹1313,41% off
India,OYO,Chandigarh,SPOT ON 43930 Hotel Yuvraj Plaza SPOT,"Near Daddu Majra, Chandigarh",3.9,91,Good,"Attached Bathroom, Daily Housekeeping, 24/7 Checkin, + 4 more",,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 12466 New bhaskar,"Near Gugga Madi Temple, Chandigarh",NEW,nan,nan,"Kitchen, AC, TV, + 5 more",,₹770,₹1408,45% off
India,OYO,Chandigarh,OYO 30976 hotel king classic,"Banur Highway, Zirakpur",5.0,1,Fabulous,"Parking Facility, Kitchen, Attached Bathroom, + 13 more",,₹770,₹1129,32% off
India,OYO,Chandigarh,OYO 3025 Hotel Amaze,"Zirakpur, Chandigarh",4.6,293,Excellent,"Elevator, AC, Banquet Hall, + 9 more",,₹909,₹1470,38% off
India,OYO,Chandigarh,OYO 9951 Hotel Satkar Avenue,"Near JP Hospital, Zirakpur Chandigarh Road, Zirakpur",NEW,nan,nan,"Parking Facility, CCTV Cameras, Geyser, + 6 more",,₹895,₹1312,32% off
India,OYO,Chandigarh,OYO 12155 Hotel Awdesh Inn,"Burail, Chandigarh",4.6,140,Excellent,"Kitchen, CCTV Cameras, Geyser, + 5 more",,₹643,₹1276,50% off
India,OYO,Chandigarh,OYO 61993 Hotel Chandigarh Highway Saver,"zirakpur chandigarh road, Zirakpur",NEW,nan,nan,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 8 more",,₹697,₹1023,32% off
India,OYO,Chandigarh,SPOT ON 65535 Hotel Abhinandan SPOT,"dhakoli, Zirakpur",NEW,nan,nan,"Attached Bathroom, Daily Housekeeping, 24/7 Checkin, + 2 more",,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 17199 Hotel Clg Grand,"Near Zirakpur Bus Stand, Zirakpur",4.4,8,Very,"Parking Facility, Kitchen, CCTV Cameras, + 7 more",,₹987,₹1590,38% off
India,OYO,Chandigarh,OYO 4897 Hotel The 13een,"Zirakpur, Chandigarh",4.6,213,Excellent,"Parking Facility, Kitchen, CCTV Cameras, + 8 more",,₹1310,₹2129,38% off
India,OYO,Chandigarh,OYO 41059 Hotel Satkar,"Burail Village, Sector 45, Chandigarh",3.0,1,Fair,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 5 more",,₹748,₹1097,32% off
India,OYO,Chandigarh,OYO 64305 Hotel Mango,"Khuda Ali Sher Road, Nayagaon",NEW,nan,nan,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 5 more",,₹857,₹1257,32% off
India,OYO,Chandigarh,OYO 16975 Hotel Golden View,"Near Central Bank, Daria, Chandigarh",4.1,157,Very,"CCTV Cameras, Geyser, AC, + 4 more",,₹781,₹1316,41% off
India,OYO,Chandigarh,OYO 15620 Hotel Dynasty,"Near Yes Bank, Sohana Landran Road, Mohali",3.7,11,Good,"Elevator, Wheelchair Accessible, AC, + 7 more",,₹778,₹1410,45% off
India,OYO,Chandigarh,SPOT ON 38215 Hotel Shivalya SPOT,"Near PGI Bus Stop, Karoran Road, Nayagaon.",3.6,77,Good,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 4 more",,₹440,₹645,32% off
India,OYO,Chandigarh,SPOT ON 41125 Hotel The Sky Resorts SPOT,"Near Morni Hills, Chandigarh",3.9,34,Good,"Parking Facility, Kitchen, Buzzer/Door Bell, + 8 more",,₹499,₹731,32% off
India,OYO,Chandigarh,OYO 11369 Hotel Noor,"SAS Nagar, Mohali, Chandigarh",4.2,56,Very,"Parking Facility, Kitchen, CCTV Cameras, + 8 more",,₹975,₹1434,32% off
India,OYO,Chandigarh,Capital O 64956 Hotel Aman,"Dera Bassi, Chandigarh",NEW,nan,nan,nan,,₹1260,₹1848,32% off
India,OYO,Chandigarh,SPOT ON 64328 Hotel Meridian,"Near Green Park Colony, Zirakpur",NEW,nan,nan,nan,,₹815,₹1195,32% off
India,OYO,Chandigarh,SPOT ON 65964 Hotel Amar  SPOT,"Shop no 15 42b attawa, Chandigarh",NEW,nan,nan,"Attached Bathroom, CCTV Cameras, 24/7 Checkin, + 4 more",,₹440,₹645,32% off
India,OYO,Chandigarh,SPOT ON 65851 Hotel Hi Tech SPOT,"near industrial area phase 2 harmilap nagar, Panchkula",NEW,nan,nan,"Attached Bathroom, Daily Housekeeping, Power backup, + 4 more",,₹497,₹729,32% off
India,OYO,Chandigarh,Capital O 1100 Hotel Kwality Regency,"Sector 22 A, Chandigarh",4.5,838,Excellent,"Parking Facility, Kitchen, CCTV Cameras, + 7 more",,₹2710,₹3974,32% off
India,OYO,Chandigarh,Capital O 36429 Hotel Abs 17,"Above Hot millions-2, Sector 17, Chandigarh",4.5,1622,Excellent,"Daily Housekeeping, Elevator, AC, + 15 more",,₹2702,₹3963,32% off
India,OYO,Chandigarh,SPOT ON 64839 S S Guest House SPOT,"A S Bearing Company, Chandigarh",NEW,nan,nan,"Parking Facility, Attached Bathroom, Card Payment, + 6 more",,₹493,₹723,32% off
India,OYO,Chandigarh,SPOT ON 66611 Hotel Sagar House SPOT,"Manimajra, Chandigarh",NEW,nan,nan,"24/7 Checkin, CCTV Cameras, Fire-Extinguisher, + 1 more",,₹499,₹731,32% off
India,OYO,Chandigarh,SPOT ON 65825 Uk Guest House SPOT,"Nayagaon, Nayagaon",NEW,nan,nan,"Attached Bathroom, Daily Housekeeping, Power backup, + 4 more",,₹493,₹723,32% off
India,OYO,Chandigarh,SPOT ON 66570 Dhiman Residency SPOT,"Vikas Enclave, Nayagaon",NEW,nan,nan,"Attached Bathroom, Daily Housekeeping, Card Payment, + 5 more",,₹493,₹723,32% off
India,OYO,Chandigarh,Capital O 10540 Hotel JD Residency,"Sahibzada Ajit Singh Nagar, Mohali",3.6,9,Good,"Parking Facility, CCTV Cameras, Geyser, + 6 more",,₹1471,₹2157,32% off
India,OYO,Chandigarh,OYO 23460 The First Hotel,"Baltana, Kalka Shimla Highway, Zirakpur",3.7,30,Good,"First Aid, AC, Card Payment, + 12 more",,₹1010,₹1481,32% off
India,OYO,Chandigarh,SPOT ON 66034 Hotel Dhillons SPOT,"Sector 1, Nayagaon",NEW,nan,nan,"Attached Bathroom, Daily Housekeeping, 24/7 Checkin, + 4 more",,₹440,₹645,32% off
India,OYO,Chandigarh,Capital O 5438 Hotel Shiraaz-2,"Sector 5, Panchkula, Panchkula",4.5,680,Excellent,"Parking Facility, Bar, CCTV Cameras, + 9 more",,₹1445,₹2799,48% off
India,OYO,Chandigarh,OYO 48981 Hotel Savera,"Dashmesh Nagar, Mohali",NEW,nan,nan,"Parking Facility, Attached Bathroom, Card Payment, + 7 more",,₹778,₹1140,32% off
India,OYO,Chandigarh,Capital O 1926 The Regent Deluxe,"Sec 35 B, Sector 35B",4.2,1353,Very,"Daily Housekeeping, Elevator, AC, + 16 more",,₹2877,₹4219,32% off
India,OYO,Chandigarh,OYO 65698 Hotel Rohan Palace,"Burail, Chandigarh",NEW,nan,nan,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 7 more",,₹778,₹1140,32% off
India,OYO,Chandigarh,OYO 28225 Hotel Lions Den,"Near Prachin Shiv Mandir, Sector 45, Chandigarh",3.3,6,Fair,"First Aid, Daily Housekeeping, AC, + 11 more",,₹774,₹1768,56% off
India,OYO,Chandigarh,OYO 64004 Hotel Kartar NON,"Near Green City, Zirakpur",4.6,28,Excellent,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 4 more",,₹770,₹1129,32% off
India,OYO,Chandigarh,OYO 62050 Lucky Hotel,"National Highway 7, Patiala Rd, Zirakpur",3.8,117,Good,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 5 more",,₹902,₹1323,32% off
India,OYO,Chandigarh,OYO 26638 Kapoor Guest House,"Near Dera Bassi, Shiv Puri Colony, Chandigarh",4.7,85,Excellent,"First Aid, Daily Housekeeping, AC, + 13 more",,₹832,₹1276,35% off
India,OYO,Chandigarh,OYO 4738 Hotel Re-Birth,"Daria, Chandigarh",4.4,86,Very,"Kitchen, CCTV Cameras, Geyser, + 5 more",,₹792,₹1296,39% off
India,OYO,Chandigarh,OYO 9599 Vansh Palace,"Near Guga Mari Mandir, Sector 45, Chandigarh",4.1,51,Very,"Kitchen, AC, TV, + 5 more",,₹799,₹1257,36% off
India,OYO,Chandigarh,OYO 64955 Arun Palace,"Lal kothi Road, Nayagaon",NEW,nan,nan,"Parking Facility, First Aid, Attached Bathroom, + 9 more",,₹778,₹1140,32% off
India,OYO,Chandigarh,OYO 66446 Midtown 2,"Nayagaon, Nayagaon",NEW,nan,nan,"Attached Bathroom, Power backup, CCTV Cameras, + 2 more",,₹778,₹1140,32% off
India,OYO,Chandigarh,SPOT ON 65451 Hotel Sun Star SPOT,"Sector 52, Mohali",NEW,nan,nan,"Attached Bathroom, Daily Housekeeping, Refrigerator, + 5 more",,₹493,₹723,32% off
India,OYO,Chandigarh,Capital O 37841 Hotel Jb Residency Deluxe,"Near Air Force Station, Zirakpur",4.3,850,Very,"Parking Facility, Kitchen, Attached Bathroom, + 13 more",,₹1010,₹1481,32% off
India,OYO,Chandigarh,OYO 66506 Hotel Shimla Stay Deluxe,"chaura bazar, Zirakpur",NEW,nan,nan,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 6 more",,₹858,₹1258,32% off
India,OYO,Chandigarh,OYO 15772 Hotel Regal Plaza,"Near Axis Bank ATM, Burail Village, Chandigarh",4.3,31,Very,"Kitchen, CCTV Cameras, Geyser, + 6 more",,₹781,₹1492,48% off
India,OYO,Chandigarh,SPOT ON 49240 Hotel Gouri SPOT,"Morni Rd, Mandhana, Chandigarh",4.4,11,Very,nan,,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 65751 Himachal Hotel,"khud ali sher road near uco bank, Nayagaon",NEW,nan,nan,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 5 more",,₹778,₹1140,32% off
India,OYO,Chandigarh,OYO 65425 Hotel Red Hut,"School Vali Gali, Chandigarh",NEW,nan,nan,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 7 more",,₹898,₹1316,32% off
India,OYO,Chandigarh,OYO 46144 Dreamway,"Morni Market, Badiyal Road, Chandigarh",NEW,nan,nan,"Buzzer/Door Bell, Attached Bathroom, CCTV Cameras, + 5 more",,₹789,₹1157,32% off
India,OYO,Chandigarh,SPOT ON 61750 Hotel Sitara SPOT,"Near Panchkula, Chandigarh",NEW,nan,nan,"Parking Facility, Attached Bathroom, 24/7 Checkin, + 4 more",,₹493,₹723,32% off
India,OYO,Chandigarh,OYO 11886 Hotel Crystal,"Sector 52, Chandigarh",4.6,158,Excellent,"Parking Facility, Kitchen, AC, + 5 more",,₹778,₹1306,40% off
India,OYO,Chandigarh,OYO 5026 Preet Hotel,"Opposite Railway Station, Daria, Chandigarh",3.6,217,Good,"Kitchen, AC, TV, + 5 more",,₹974,₹1428,32% off
India,OYO,Chandigarh,OYO 37658 King Palace,"Central School, Sector 80, Mohali",3.7,90,Good,"Parking Facility, Kitchen, Attached Bathroom, + 10 more",,₹789,₹1157,32% off
India,OYO,Chandigarh,OYO 8452 Hotel New Arya 2,"Nayagaon, Chandigarh",4.2,186,Very,"Parking Facility, Kitchen, AC, + 5 more",,₹781,₹1196,35% off
India,OYO,Chandigarh,OYO 16969 The Nest,"Near Sahibzada Ajit Singh Nagar, Punjab",4.2,114,Very,"Parking Facility, CCTV Cameras, Geyser, + 8 more",,₹1459,₹2139,32% off
India,OYO,Chandigarh,OYO 8954 Hotel Joy,"Near Balongi Lights, Mohali, Chandigarh",4.5,235,Excellent,"Parking Facility, Kitchen, CCTV Cameras, + 9 more",,₹1366,₹2910,53% off
India,OYO,Chandigarh,OYO 13007 Humble Residency,"Near Income Tax Office, Mohali",4.4,108,Very,"Kitchen, CCTV Cameras, Geyser, + 5 more",,₹774,₹1390,44% off
India,OYO,Chandigarh,OYO 17084 Hotel Grand Orchid Saver,"Wadhawa Nagar, Dhakoli, Zirakpur",4.4,291,Very,"Parking Facility, Kitchen, CCTV Cameras, + 6 more",,₹700,₹1467,52% off
India,OYO,Chandigarh,OYO 1423 Hotel Monerio,"Zirakpur, Chandigarh",3.2,57,Fair,"Elevator, Parking Facility, Kitchen, + 7 more",,₹1010,₹1481,32% off
India,OYO,Chandigarh,OYO 45917 Victoria Crossroads,"Hallo Majra, Chandigarh",4.0,218,Very,"Card Payment, Reception, Free Wifi, + 11 more",,₹778,₹1140,32% off
India,OYO,Chandigarh,OYO 19805 Hotel O3,"Near Computer Market, Sector 20, Chandigarh",4.7,270,Excellent,"Parking Facility, Kitchen, First Aid, + 12 more",,₹1733,₹3020,43% off
India,OYO,Chandigarh,OYO 9049 Pearl Grand,"Patiala Road, Zirakpur",4.5,303,Excellent,"Conference Room, Elevator, AC, + 10 more",,₹842,₹1444,42% off
India,OYO,Chandigarh,OYO 60851 Hotel Blackstone,"Sector 80, Mohali",3.9,75,Good,nan,,₹778,₹1140,32% off
India,OYO,Chandigarh,OYO 27959 Ra-flora,"Near SBP Housing Park, Chandigarh",4.1,121,Very,"Parking Facility, Kitchen, Attached Bathroom, + 12 more",,₹774,₹1408,45% off
India,OYO,Chandigarh,OYO 13102 Hotel Adarsh,"Near Nukad Dhaba, Adarsh Nagar, Nayagaon",3.9,130,Good,"Kitchen, CCTV Cameras, Geyser, + 5 more",,₹781,₹1502,48% off
India,OYO,Chandigarh,Capital O 1255 Hotel City Plaza 17,"Sector 17, Chandigarh",4.3,1767,Very,"Parking Facility, Geyser, Elevator, + 5 more",,₹1631,₹2392,32% off
India,OYO,Chandigarh,OYO 9922 Shivaay Guest House,"Near DLF Cinema Mall, Sector 6, Panchkula",3.8,307,Good,"Parking Facility, Kitchen, CCTV Cameras, + 6 more",,₹1263,₹1925,34% off
India,OYO,Chandigarh,OYO 16875 Hotel Skyz,"Near Zirakpur Bus Stand, Zirakpur",3.5,122,Good,"AC, TV, CCTV Cameras, + 2 more",,₹774,₹1315,41% off
India,OYO,Chandigarh,Capital O 14225 Bahl Regency,"Shimla-Zirakpur Highway, Zirakpur",4.5,1070,Excellent,"Parking Facility, Kitchen, CCTV Cameras, + 8 more",,₹1408,₹2303,39% off
India,OYO,Chandigarh,OYO 37134 Stellan,"Sector 45, Burail, Chandigarh",4.4,114,Very,"Kitchen, Attached Bathroom, Daily Housekeeping, + 9 more",,₹1010,₹1481,32% off
India,OYO,Chandigarh,OYO 11886 Hotel Crystal,"Sector 52, Chandigarh",4.6,158,Excellent,"Parking Facility, Kitchen, AC, + 5 more",,₹778,₹1306,40% off
India,OYO,Chandigarh,OYO 5026 Preet Hotel,"Opposite Railway Station, Daria, Chandigarh",3.6,217,Good,"Kitchen, AC, TV, + 5 more",,₹974,₹1428,32% off
India,OYO,Chandigarh,OYO 37658 King Palace,"Central School, Sector 80, Mohali",3.7,90,Good,"Parking Facility, Kitchen, Attached Bathroom, + 10 more",,₹789,₹1157,32% off
India,OYO,Chandigarh,OYO 8452 Hotel New Arya 2,"Nayagaon, Chandigarh",4.2,186,Very,"Parking Facility, Kitchen, AC, + 5 more",,₹781,₹1196,35% off
India,OYO,Chandigarh,OYO 16969 The Nest,"Near Sahibzada Ajit Singh Nagar, Punjab",4.2,114,Very,"Parking Facility, CCTV Cameras, Geyser, + 8 more",,₹1459,₹2139,32% off
India,OYO,Chandigarh,OYO 8954 Hotel Joy,"Near Balongi Lights, Mohali, Chandigarh",4.5,235,Excellent,"Parking Facility, Kitchen, CCTV Cameras, + 9 more",,₹1366,₹2910,53% off
India,OYO,Chandigarh,OYO 13007 Humble Residency,"Near Income Tax Office, Mohali",4.4,108,Very,"Kitchen, CCTV Cameras, Geyser, + 5 more",,₹774,₹1390,44% off
India,OYO,Chandigarh,OYO 17084 Hotel Grand Orchid Saver,"Wadhawa Nagar, Dhakoli, Zirakpur",4.4,291,Very,"Parking Facility, Kitchen, CCTV Cameras, + 6 more",,₹700,₹1467,52% off
India,OYO,Chandigarh,OYO 1423 Hotel Monerio,"Zirakpur, Chandigarh",3.2,57,Fair,"Elevator, Parking Facility, Kitchen, + 7 more",,₹1010,₹1481,32% off
India,OYO,Chandigarh,OYO 45917 Victoria Crossroads,"Hallo Majra, Chandigarh",4.0,218,Very,"Card Payment, Reception, Free Wifi, + 11 more",,₹778,₹1140,32% off
India,OYO,Chandigarh,OYO 19805 Hotel O3,"Near Computer Market, Sector 20, Chandigarh",4.7,270,Excellent,"Parking Facility, Kitchen, First Aid, + 12 more",,₹1733,₹3020,43% off
India,OYO,Chandigarh,OYO 9049 Pearl Grand,"Patiala Road, Zirakpur",4.5,303,Excellent,"Conference Room, Elevator, AC, + 10 more",,₹842,₹1444,42% off
India,OYO,Chandigarh,OYO 60851 Hotel Blackstone,"Sector 80, Mohali",3.9,75,Good,nan,,₹778,₹1140,32% off
India,OYO,Chandigarh,OYO 27959 Ra-flora,"Near SBP Housing Park, Chandigarh",4.1,121,Very,"Parking Facility, Kitchen, Attached Bathroom, + 12 more",,₹774,₹1408,45% off
India,OYO,Chandigarh,OYO 13102 Hotel Adarsh,"Near Nukad Dhaba, Adarsh Nagar, Nayagaon",3.9,130,Good,"Kitchen, CCTV Cameras, Geyser, + 5 more",,₹781,₹1502,48% off
India,OYO,Chandigarh,Capital O 1255 Hotel City Plaza 17,"Sector 17, Chandigarh",4.3,1767,Very,"Parking Facility, Geyser, Elevator, + 5 more",,₹1631,₹2392,32% off
